Name,Win %,patch
Aurelion SolAurelion Sol,58.95%,12.3
AzirAzir,58.70%,12.3
BardBard,51.03%,12.3
BlitzcrankBlitzcrank,58.08%,12.3
BrandBrand,54.69%,12.3
BrandBrand,42.86%,12.3
BraumBraum,48.72%,12.3
CaitlynCaitlyn,49.71%,12.3
CamilleCamille,52.02%,12.3
CassiopeiaCassiopeia,61.84%,12.3
CassiopeiaCassiopeia,60.00%,12.3
CassiopeiaCassiopeia,47.83%,12.3
Cho'GathCho'Gath,61.90%,12.3
Cho'GathCho'Gath,43.59%,12.3
CorkiCorki,41.78%,12.3
DariusDarius,59.87%,12.3
DianaDiana,54.27%,12.3
DianaDiana,61.54%,12.3
Dr. MundoDr. Mundo,46.84%,12.3
DravenDraven,53.17%,12.3
EkkoEkko,47.77%,12.3
EkkoEkko,48.67%,12.3
EliseElise,53.42%,12.3
EvelynnEvelynn,53.74%,12.3
EzrealEzreal,54.84%,12.3
FiddlesticksFiddlesticks,58.49%,12.3
FioraFiora,50.46%,12.3
FizzFizz,46.34%,12.3
GalioGalio,57.33%,12.3
GalioGalio,45.45%,12.3
GangplankGangplank,58.33%,12.3
GarenGaren,47.57%,12.3
GnarGnar,54.61%,12.3
GragasGragas,54.58%,12.3
GragasGragas,53.19%,12.3
GravesGraves,57.99%,12.3
GravesGraves,49.88%,12.3
GwenGwen,55.11%,12.3
GwenGwen,53.26%,12.3
HecarimHecarim,47.63%,12.3
HeimerdingerHeimerdinger,50.00%,12.3
IllaoiIllaoi,53.23%,12.3
IreliaIrelia,51.19%,12.3
IreliaIrelia,49.77%,12.3
IvernIvern,55.84%,12.3
IvernIvern,42.31%,12.3
JannaJanna,50.60%,12.3
JannaJanna,54.55%,12.3
Jarvan IVJarvan IV,48.16%,12.3
JaxJax,54.15%,12.3
JayceJayce,50.91%,12.3
JayceJayce,56.25%,12.3
JhinJhin,51.65%,12.3
JinxJinx,54.63%,12.3
Kai'SaKai'Sa,48.15%,12.3
KalistaKalista,49.23%,12.3
KarmaKarma,48.04%,12.3
KarmaKarma,49.02%,12.3
KarthusKarthus,63.16%,12.3
KarthusKarthus,43.85%,12.3
KarthusKarthus,46.25%,12.3
KassadinKassadin,50.75%,12.3
KatarinaKatarina,53.44%,12.3
KayleKayle,59.09%,12.3
KayleKayle,60.87%,12.3
KayleKayle,56.98%,12.3
KayleKayle,45.45%,12.3
KaynKayn,51.03%,12.3
KennenKennen,60.71%,12.3
KennenKennen,56.88%,12.3
Kha'ZixKha'Zix,53.69%,12.3
KindredKindred,58.78%,12.3
KledKled,68.29%,12.3
Kog'MawKog'Maw,52.73%,12.3
LeBlancLeBlanc,50.00%,12.3
Lee SinLee Sin,51.60%,12.3
LeonaLeona,51.19%,12.3
LilliaLillia,49.21%,12.3
LilliaLillia,50.00%,12.3
LissandraLissandra,50.00%,12.3
LucianLucian,50.93%,12.3
LucianLucian,39.58%,12.3
LucianLucian,35.90%,12.3
LuluLulu,57.61%,12.3
LuxLux,57.27%,12.3
LuxLux,44.90%,12.3
MalphiteMalphite,57.75%,12.3
MalphiteMalphite,50.00%,12.3
MalzaharMalzahar,60.67%,12.3
MaokaiMaokai,52.50%,12.3
Master YiMaster Yi,53.10%,12.3
Miss FortuneMiss Fortune,51.42%,12.3
MordekaiserMordekaiser,44.93%,12.3
MorganaMorgana,54.55%,12.3
NamiNami,48.22%,12.3
NasusNasus,40.00%,12.3
NautilusNautilus,51.19%,12.3
NeekoNeeko,0.00%,12.3
NidaleeNidalee,53.71%,12.3
NocturneNocturne,50.98%,12.3
NunuNunu,46.30%,12.3
NunuNunu,41.38%,12.3
OlafOlaf,53.92%,12.3
OriannaOrianna,49.28%,12.3
OrnnOrnn,55.56%,12.3
PantheonPantheon,65.00%,12.3
PantheonPantheon,59.52%,12.3
PantheonPantheon,38.46%,12.3
PoppyPoppy,58.40%,12.3
PoppyPoppy,59.83%,12.3
PykePyke,54.58%,12.3
QiyanaQiyana,59.40%,12.3
QiyanaQiyana,52.51%,12.3
QuinnQuinn,63.04%,12.3
RakanRakan,54.26%,12.3
RammusRammus,50.00%,12.3
Rek'SaiRek'Sai,54.02%,12.3
RellRell,43.24%,12.3
RenektonRenekton,51.62%,12.3
RenektonRenekton,52.00%,12.3
RengarRengar,53.96%,12.3
RengarRengar,47.83%,12.3
RivenRiven,58.02%,12.3
RumbleRumble,68.42%,12.3
RumbleRumble,56.25%,12.3
RumbleRumble,50.00%,12.3
RyzeRyze,50.87%,12.3
SamiraSamira,52.80%,12.3
SejuaniSejuani,60.61%,12.3
SennaSenna,47.66%,12.3
SennaSenna,50.72%,12.3
SeraphineSeraphine,46.77%,12.3
SeraphineSeraphine,43.86%,12.3
SeraphineSeraphine,33.33%,12.3
SettSett,45.95%,12.3
SettSett,43.08%,12.3
ShacoShaco,50.81%,12.3
ShacoShaco,36.36%,12.3
ShenShen,51.35%,12.3
ShyvanaShyvana,55.00%,12.3
SingedSinged,60.61%,12.3
SingedSinged,45.45%,12.3
SionSion,52.90%,12.3
SivirSivir,55.81%,12.3
SkarnerSkarner,65.00%,12.3
SonaSona,55.79%,12.3
SorakaSoraka,55.03%,12.3
SwainSwain,55.17%,12.3
SylasSylas,49.86%,12.3
SylasSylas,46.48%,12.3
SyndraSyndra,55.93%,12.3
Tahm KenchTahm Kench,55.17%,12.3
Tahm KenchTahm Kench,52.73%,12.3
Tahm KenchTahm Kench,48.89%,12.3
TaliyahTaliyah,53.75%,12.3
TaliyahTaliyah,52.78%,12.3
TalonTalon,59.48%,12.3
TalonTalon,50.00%,12.3
TaricTaric,54.24%,12.3
TaricTaric,47.50%,12.3
TeemoTeemo,57.78%,12.3
ThreshThresh,52.29%,12.3
TristanaTristana,50.90%,12.3
TristanaTristana,39.47%,12.3
TrundleTrundle,58.11%,12.3
TrundleTrundle,57.50%,12.3
TryndamereTryndamere,53.32%,12.3
TryndamereTryndamere,50.00%,12.3
Twisted FateTwisted Fate,55.21%,12.3
TwitchTwitch,52.02%,12.3
UdyrUdyr,51.67%,12.3
UrgotUrgot,39.13%,12.3
VarusVarus,55.00%,12.3
VayneVayne,67.12%,12.3
VayneVayne,54.34%,12.3
VeigarVeigar,52.75%,12.3
VeigarVeigar,59.02%,12.3
Vel'KozVel'Koz,47.22%,12.3
Vel'KozVel'Koz,50.00%,12.3
VexVex,54.21%,12.3
ViVi,49.23%,12.3
ViegoViego,49.73%,12.3
ViktorViktor,51.23%,12.3
VladimirVladimir,51.45%,12.3
VladimirVladimir,56.12%,12.3
VolibearVolibear,58.29%,12.3
VolibearVolibear,50.68%,12.3
WarwickWarwick,60.61%,12.3
WarwickWarwick,46.00%,12.3
WukongWukong,50.55%,12.3
XayahXayah,54.14%,12.3
XerathXerath,50.75%,12.3
XerathXerath,50.00%,12.3
Xin ZhaoXin Zhao,55.31%,12.3
YasuoYasuo,50.92%,12.3
YasuoYasuo,56.57%,12.3
YasuoYasuo,57.50%,12.3
YoneYone,56.13%,12.3
YoneYone,50.64%,12.3
YorickYorick,61.02%,12.3
YuumiYuumi,52.30%,12.3
ZacZac,55.75%,12.3
ZacZac,53.85%,12.3
ZedZed,55.91%,12.3
ZedZed,51.16%,12.3
ZeriZeri,58.02%,12.3
ZeriZeri,59.74%,12.3
ZiggsZiggs,53.00%,12.3
ZiggsZiggs,48.00%,12.3
ZileanZilean,55.22%,12.3
ZileanZilean,51.93%,12.3
ZoeZoe,57.99%,12.3
ZyraZyra,53.33%,12.3
AatroxAatrox,47.67%,12.2
AhriAhri,54.55%,12.2
AkaliAkali,52.16%,12.2
AkaliAkali,50.81%,12.2
AkshanAkshan,53.38%,12.2
AkshanAkshan,55.14%,12.2
AlistarAlistar,51.90%,12.2
AmumuAmumu,0.00%,12.2
AniviaAnivia,53.85%,12.2
AnnieAnnie,52.17%,12.2
ApheliosAphelios,48.11%,12.2
AsheAshe,39.39%,12.2
Aurelion SolAurelion Sol,56.52%,12.2
AzirAzir,51.85%,12.2
BardBard,54.48%,12.2
BlitzcrankBlitzcrank,60.28%,12.2
BrandBrand,40.00%,12.2
BraumBraum,45.90%,12.2
CaitlynCaitlyn,52.19%,12.2
CamilleCamille,51.44%,12.2
CassiopeiaCassiopeia,51.28%,12.2
Cho'GathCho'Gath,53.85%,12.2
Cho'GathCho'Gath,50.00%,12.2
CorkiCorki,56.52%,12.2
DariusDarius,42.00%,12.2
DianaDiana,52.98%,12.2
Dr. MundoDr. Mundo,56.76%,12.2
DravenDraven,55.33%,12.2
EkkoEkko,50.57%,12.2
EkkoEkko,48.67%,12.2
EliseElise,50.00%,12.2
EvelynnEvelynn,55.93%,12.2
EzrealEzreal,47.78%,12.2
FiddlesticksFiddlesticks,52.50%,12.2
FioraFiora,55.44%,12.2
FizzFizz,33.33%,12.2
GalioGalio,48.33%,12.2
GalioGalio,41.67%,12.2
GangplankGangplank,47.06%,12.2
GarenGaren,41.67%,12.2
GnarGnar,57.89%,12.2
GragasGragas,47.27%,12.2
GragasGragas,54.55%,12.2
GragasGragas,34.78%,12.2
GravesGraves,50.20%,12.2
GravesGraves,55.12%,12.2
GwenGwen,54.09%,12.2
GwenGwen,54.26%,12.2
HecarimHecarim,52.17%,12.2
HeimerdingerHeimerdinger,0.00%,12.2
IllaoiIllaoi,56.14%,12.2
IreliaIrelia,48.67%,12.2
IreliaIrelia,44.30%,12.2
IvernIvern,0.00%,12.2
JannaJanna,53.48%,12.2
Jarvan IVJarvan IV,51.52%,12.2
JaxJax,48.54%,12.2
JayceJayce,51.00%,12.2
JayceJayce,52.50%,12.2
JhinJhin,54.69%,12.2
JinxJinx,55.14%,12.2
Kai'SaKai'Sa,47.47%,12.2
KalistaKalista,36.36%,12.2
KarmaKarma,47.35%,12.2
KarthusKarthus,60.00%,12.2
KarthusKarthus,46.67%,12.2
KarthusKarthus,43.48%,12.2
KassadinKassadin,51.19%,12.2
KatarinaKatarina,49.66%,12.2
KayleKayle,52.38%,12.2
KayleKayle,48.48%,12.2
KaynKayn,53.00%,12.2
KennenKennen,47.30%,12.2
Kha'ZixKha'Zix,51.94%,12.2
KindredKindred,60.80%,12.2
KledKled,0.00%,12.2
Kog'MawKog'Maw,0.00%,12.2
LeBlancLeBlanc,53.51%,12.2
Lee SinLee Sin,53.13%,12.2
LeonaLeona,47.86%,12.2
LilliaLillia,50.00%,12.2
LissandraLissandra,54.43%,12.2
LucianLucian,55.45%,12.2
LucianLucian,56.67%,12.2
LuluLulu,51.02%,12.2
LuxLux,53.85%,12.2
LuxLux,62.50%,12.2
LuxLux,46.88%,12.2
MalphiteMalphite,50.68%,12.2
MalzaharMalzahar,51.28%,12.2
MaokaiMaokai,0.00%,12.2
Master YiMaster Yi,49.28%,12.2
Miss FortuneMiss Fortune,59.21%,12.2
MordekaiserMordekaiser,65.52%,12.2
MorganaMorgana,42.31%,12.2
NamiNami,52.71%,12.2
NasusNasus,58.18%,12.2
NautilusNautilus,43.37%,12.2
NeekoNeeko,0.00%,12.2
NidaleeNidalee,54.87%,12.2
NocturneNocturne,55.32%,12.2
NunuNunu,56.36%,12.2
OlafOlaf,57.14%,12.2
OriannaOrianna,48.86%,12.2
OrnnOrnn,54.84%,12.2
PantheonPantheon,0.00%,12.2
PoppyPoppy,57.47%,12.2
PoppyPoppy,45.33%,12.2
PykePyke,53.07%,12.2
PykePyke,40.00%,12.2
QiyanaQiyana,56.44%,12.2
QiyanaQiyana,46.43%,12.2
QuinnQuinn,0.00%,12.2
RakanRakan,51.89%,12.2
RammusRammus,46.43%,12.2
Rek'SaiRek'Sai,51.02%,12.2
RellRell,47.83%,12.2
RenektonRenekton,50.00%,12.2
RenektonRenekton,44.12%,12.2
RengarRengar,47.79%,12.2
RivenRiven,68.75%,12.2
RumbleRumble,60.00%,12.2
RyzeRyze,51.85%,12.2
SamiraSamira,47.34%,12.2
SejuaniSejuani,29.17%,12.2
SennaSenna,62.45%,12.2
SennaSenna,62.90%,12.2
SeraphineSeraphine,63.64%,12.2
SeraphineSeraphine,52.63%,12.2
SeraphineSeraphine,38.46%,12.2
SettSett,57.06%,12.2
SettSett,37.50%,12.2
ShacoShaco,58.06%,12.2
ShenShen,90.70%,12.2
ShenShen,52.21%,12.2
ShyvanaShyvana,0.00%,12.2
SingedSinged,0.00%,12.2
SionSion,56.36%,12.2
SivirSivir,38.71%,12.2
SkarnerSkarner,73.08%,12.2
SonaSona,58.49%,12.2
SorakaSoraka,51.01%,12.2
SwainSwain,0.00%,12.2
SylasSylas,53.05%,12.2
SylasSylas,48.89%,12.2
SyndraSyndra,53.77%,12.2
Tahm KenchTahm Kench,60.00%,12.2
Tahm KenchTahm Kench,57.69%,12.2
TaliyahTaliyah,56.00%,12.2
TalonTalon,61.11%,12.2
TalonTalon,50.68%,12.2
TaricTaric,0.00%,12.2
TeemoTeemo,50.00%,12.2
ThreshThresh,53.68%,12.2
TristanaTristana,60.00%,12.2
TristanaTristana,46.15%,12.2
TrundleTrundle,60.53%,12.2
TryndamereTryndamere,48.17%,12.2
TryndamereTryndamere,35.38%,12.2
Twisted FateTwisted Fate,52.55%,12.2
TwitchTwitch,52.63%,12.2
UdyrUdyr,59.46%,12.2
UrgotUrgot,53.85%,12.2
VarusVarus,56.10%,12.2
VayneVayne,47.25%,12.2
VayneVayne,43.24%,12.2
VeigarVeigar,52.00%,12.2
VeigarVeigar,51.43%,12.2
Vel'KozVel'Koz,0.00%,12.2
VexVex,56.73%,12.2
ViVi,64.52%,12.2
ViegoViego,54.52%,12.2
ViktorViktor,41.32%,12.2
ViktorViktor,46.81%,12.2
VladimirVladimir,46.02%,12.2
VladimirVladimir,42.11%,12.2
VolibearVolibear,60.47%,12.2
VolibearVolibear,50.91%,12.2
WarwickWarwick,0.00%,12.2
WukongWukong,52.38%,12.2
XayahXayah,60.00%,12.2
XerathXerath,53.85%,12.2
XerathXerath,39.22%,12.2
Xin ZhaoXin Zhao,51.88%,12.2
YasuoYasuo,56.85%,12.2
YasuoYasuo,48.84%,12.2
YasuoYasuo,45.83%,12.2
YoneYone,51.32%,12.2
YoneYone,43.09%,12.2
YorickYorick,65.52%,12.2
YuumiYuumi,55.86%,12.2
ZacZac,51.32%,12.2
ZedZed,58.62%,12.2
ZedZed,50.00%,12.2
ZeriZeri,48.32%,12.2
ZeriZeri,49.12%,12.2
ZiggsZiggs,56.41%,12.2
ZileanZilean,71.67%,12.2
ZileanZilean,47.47%,12.2
ZoeZoe,42.42%,12.2
ZyraZyra,63.41%,12.2
AatroxAatrox,53.31%,12.1
AhriAhri,50.00%,12.1
AkaliAkali,53.47%,12.1
AkaliAkali,50.44%,12.1
AkshanAkshan,56.26%,12.1
AkshanAkshan,54.01%,12.1
AlistarAlistar,53.26%,12.1
AmumuAmumu,50.00%,12.1
AniviaAnivia,55.00%,12.1
AnnieAnnie,61.54%,12.1
ApheliosAphelios,51.98%,12.1
AsheAshe,48.51%,12.1
Aurelion SolAurelion Sol,49.35%,12.1
AzirAzir,50.00%,12.1
BardBard,53.42%,12.1
BlitzcrankBlitzcrank,51.16%,12.1
BrandBrand,44.07%,12.1
BraumBraum,59.49%,12.1
CaitlynCaitlyn,55.30%,12.1
CamilleCamille,50.43%,12.1
CassiopeiaCassiopeia,65.22%,12.1
CassiopeiaCassiopeia,49.26%,12.1
CassiopeiaCassiopeia,41.46%,12.1
Cho'GathCho'Gath,64.47%,12.1
Cho'GathCho'Gath,39.13%,12.1
CorkiCorki,51.99%,12.1
DariusDarius,53.38%,12.1
DianaDiana,53.25%,12.1
Dr. MundoDr. Mundo,50.00%,12.1
DravenDraven,50.29%,12.1
EkkoEkko,51.37%,12.1
EkkoEkko,47.66%,12.1
EliseElise,50.00%,12.1
EvelynnEvelynn,53.14%,12.1
EzrealEzreal,50.23%,12.1
FiddlesticksFiddlesticks,50.00%,12.1
FioraFiora,54.80%,12.1
FizzFizz,45.76%,12.1
GalioGalio,51.01%,12.1
GalioGalio,58.14%,12.1
GangplankGangplank,48.95%,12.1
GarenGaren,60.00%,12.1
GnarGnar,56.04%,12.1
GragasGragas,51.44%,12.1
GragasGragas,53.68%,12.1
GragasGragas,58.23%,12.1
GravesGraves,51.85%,12.1
GravesGraves,48.41%,12.1
GwenGwen,53.85%,12.1
HecarimHecarim,54.76%,12.1
HeimerdingerHeimerdinger,50.00%,12.1
HeimerdingerHeimerdinger,55.00%,12.1
HeimerdingerHeimerdinger,35.48%,12.1
IllaoiIllaoi,48.24%,12.1
IreliaIrelia,50.15%,12.1
IreliaIrelia,44.62%,12.1
IvernIvern,37.93%,12.1
JannaJanna,57.99%,12.1
Jarvan IVJarvan IV,54.69%,12.1
JaxJax,55.07%,12.1
JayceJayce,53.58%,12.1
JayceJayce,47.76%,12.1
JhinJhin,52.98%,12.1
JinxJinx,53.68%,12.1
Kai'SaKai'Sa,53.27%,12.1
KalistaKalista,50.97%,12.1
KarmaKarma,51.14%,12.1
KarthusKarthus,59.62%,12.1
KarthusKarthus,57.14%,12.1
KarthusKarthus,50.00%,12.1
KassadinKassadin,55.40%,12.1
KatarinaKatarina,47.67%,12.1
KayleKayle,50.85%,12.1
KayleKayle,39.13%,12.1
KaynKayn,53.85%,12.1
KennenKennen,48.30%,12.1
Kha'ZixKha'Zix,50.32%,12.1
KindredKindred,55.65%,12.1
KledKled,50.85%,12.1
Kog'MawKog'Maw,61.76%,12.1
LeBlancLeBlanc,52.87%,12.1
Lee SinLee Sin,54.00%,12.1
LeonaLeona,54.08%,12.1
LilliaLillia,51.75%,12.1
LissandraLissandra,50.00%,12.1
LucianLucian,54.21%,12.1
LucianLucian,49.45%,12.1
LucianLucian,47.46%,12.1
LuluLulu,53.09%,12.1
LuxLux,52.77%,12.1
LuxLux,53.62%,12.1
MalphiteMalphite,57.45%,12.1
MalphiteMalphite,42.86%,12.1
MalzaharMalzahar,58.75%,12.1
MaokaiMaokai,48.68%,12.1
Master YiMaster Yi,61.90%,12.1
Master YiMaster Yi,47.52%,12.1
Miss FortuneMiss Fortune,51.18%,12.1
MordekaiserMordekaiser,47.57%,12.1
MorganaMorgana,48.95%,12.1
NamiNami,52.48%,12.1
NasusNasus,57.41%,12.1
NautilusNautilus,53.28%,12.1
NeekoNeeko,45.83%,12.1
NidaleeNidalee,52.46%,12.1
NocturneNocturne,53.97%,12.1
NunuNunu,51.97%,12.1
NunuNunu,55.36%,12.1
OlafOlaf,60.20%,12.1
OriannaOrianna,56.06%,12.1
OrnnOrnn,51.83%,12.1
PantheonPantheon,59.26%,12.1
PantheonPantheon,50.00%,12.1
PantheonPantheon,51.16%,12.1
PoppyPoppy,54.80%,12.1
PoppyPoppy,49.49%,12.1
PykePyke,50.39%,12.1
QiyanaQiyana,53.85%,12.1
QiyanaQiyana,52.29%,12.1
QuinnQuinn,62.22%,12.1
RakanRakan,52.89%,12.1
RammusRammus,53.70%,12.1
Rek'SaiRek'Sai,59.01%,12.1
RellRell,50.35%,12.1
RenektonRenekton,52.83%,12.1
RenektonRenekton,65.06%,12.1
RengarRengar,52.94%,12.1
RivenRiven,58.59%,12.1
RumbleRumble,52.04%,12.1
RumbleRumble,54.55%,12.1
RumbleRumble,40.48%,12.1
RyzeRyze,51.78%,12.1
RyzeRyze,55.17%,12.1
SamiraSamira,50.81%,12.1
SejuaniSejuani,37.50%,12.1
SennaSenna,55.50%,12.1
SennaSenna,45.45%,12.1
SeraphineSeraphine,53.03%,12.1
SeraphineSeraphine,44.83%,12.1
SeraphineSeraphine,36.23%,12.1
SettSett,51.52%,12.1
SettSett,44.68%,12.1
ShacoShaco,59.22%,12.1
ShacoShaco,60.00%,12.1
ShenShen,55.02%,12.1
ShenShen,74.55%,12.1
ShyvanaShyvana,41.38%,12.1
SingedSinged,51.22%,12.1
SionSion,58.73%,12.1
SionSion,54.17%,12.1
SivirSivir,55.10%,12.1
SkarnerSkarner,0.00%,12.1
SonaSona,57.63%,12.1
SorakaSoraka,54.84%,12.1
SwainSwain,41.67%,12.1
SylasSylas,50.00%,12.1
SylasSylas,47.37%,12.1
SyndraSyndra,54.60%,12.1
Tahm KenchTahm Kench,52.63%,12.1
TaliyahTaliyah,55.26%,12.1
TaliyahTaliyah,47.44%,12.1
TalonTalon,46.14%,12.1
TalonTalon,45.00%,12.1
TaricTaric,48.67%,12.1
TeemoTeemo,42.42%,12.1
ThreshThresh,52.87%,12.1
TristanaTristana,57.60%,12.1
TristanaTristana,46.67%,12.1
TrundleTrundle,52.17%,12.1
TrundleTrundle,56.25%,12.1
TryndamereTryndamere,55.37%,12.1
TryndamereTryndamere,45.05%,12.1
Twisted FateTwisted Fate,50.89%,12.1
TwitchTwitch,56.81%,12.1
TwitchTwitch,45.95%,12.1
UdyrUdyr,46.15%,12.1
UrgotUrgot,57.75%,12.1
VarusVarus,50.36%,12.1
VayneVayne,55.91%,12.1
VayneVayne,59.49%,12.1
VeigarVeigar,50.41%,12.1
Vel'KozVel'Koz,54.43%,12.1
VexVex,50.83%,12.1
ViVi,56.86%,12.1
ViegoViego,50.08%,12.1
ViktorViktor,52.43%,12.1
ViktorViktor,53.06%,12.1
VladimirVladimir,55.03%,12.1
VladimirVladimir,50.55%,12.1
VolibearVolibear,56.25%,12.1
VolibearVolibear,38.98%,12.1
WarwickWarwick,51.72%,12.1
WarwickWarwick,42.50%,12.1
WukongWukong,53.95%,12.1
XayahXayah,53.55%,12.1
XerathXerath,50.00%,12.1
XerathXerath,53.49%,12.1
XerathXerath,44.92%,12.1
Xin ZhaoXin Zhao,52.74%,12.1
YasuoYasuo,54.29%,12.1
YasuoYasuo,57.14%,12.1
YasuoYasuo,48.08%,12.1
YoneYone,48.64%,12.1
YoneYone,48.39%,12.1
YorickYorick,51.43%,12.1
YuumiYuumi,49.51%,12.1
ZacZac,51.06%,12.1
ZacZac,60.87%,12.1
ZedZed,53.45%,12.1
ZedZed,54.14%,12.1
ZiggsZiggs,57.38%,12.1
ZiggsZiggs,38.10%,12.1
ZileanZilean,64.91%,12.1
ZileanZilean,51.43%,12.1
ZoeZoe,54.18%,12.1
ZyraZyra,54.39%,12.1
